id,preg_rate,chlamydia_rate,child_poverty_rate,adherents_rate,women_uninsured_rate,obesity_rate,hs_grad_rate,single_parent_rate,feature_risk_rate,preg_rate_index,chlamydia_rate_index,child_poverty_rate_index,adherents_rate_index,women_uninsured_rate_index,feature_risk_rate_index,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals,civil_war
2290,49,667,31,70.5,37,29,55,17,1,5,8,7,7,8,8,"rgb(66,146,198)","rgb(45,56,10)","rgb(100,51,18)","rgb(0,92,98)","rgb(62,15,85)","rgb(120,32,21)","rgb(120,32,21)","rgb(255,11,11)"
4001,58,615,40,48.8,0,32,46,14,0,6,8,8,4,2,4,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4003,56,282,26,40.4,0,22,67,9,0,6,6,6,2,2,4,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4005,48,438,20,29.7,0,22,75,10,0,4,7,4,0,2,4,"rgb(107,174,214)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4007,84,272,28,37.6,25,27,71,9,0,8,6,7,2,6,4,"rgb(8,48,107)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4009,54,339,26,55.2,0,29,75,13,0,5,6,6,5,2,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4011,63,271,14,52.6,0,32,61,10,0,6,6,2,5,2,4,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4012,84,202,36,24,0,28,82,11,0,8,4,8,0,2,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4013,65,386,18,39.1,0,23,78,10,0,7,7,3,2,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4015,72,171,24,22.3,0,26,63,9,0,7,4,6,0,2,4,"rgb(8,81,156)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4017,64,478,32,43.7,0,26,69,12,0,7,7,7,3,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4019,54,391,21,39.8,0,21,72,10,0,5,7,4,2,2,4,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4021,77,259,17,21.7,0,28,64,11,0,8,5,3,0,2,4,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4023,69,297,30,39.3,32,22,70,13,0,7,6,7,2,7,4,"rgb(8,81,156)","rgb(91,114,20)","rgb(129,66,23)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
4025,53,150,20,26,32,18,70,7,0,5,3,4,0,7,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
4027,78,264,26,37.4,0,26,,11,0,8,5,6,2,2,4,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
5001,60,593,27,71.4,0,33,100,10,1,6,8,6,7,2,8,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5003,67,390,30,89.3,28,35,76,10,1,7,7,7,8,6,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5005,54,138,22,51,28,26,81,6,0,5,3,5,4,6,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5007,58,154,15,49.3,0,27,77,7,0,6,3,2,4,2,4,"rgb(33,113,181)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5009,60,195,22,74.4,27,28,86,7,0,6,4,5,8,6,4,"rgb(33,113,181)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5011,77,330,34,81.8,37,31,85,10,1,8,6,8,8,8,8,"rgb(8,48,107)","rgb(91,114,20)","rgb(100,51,18)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5013,49,324,23,44.8,29,31,91,8,0,5,6,5,3,7,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(129,66,23)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5015,70,99,29,39.5,0,25,87,8,0,7,1,7,2,2,4,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5017,73,542,45,53.2,0,35,95,14,0,7,8,8,5,2,4,"rgb(8,81,156)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5019,33,489,26,67.9,24,32,85,9,1,2,7,6,7,5,8,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,124,132)","rgb(62,15,85)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5021,70,91,28,44.5,28,30,100,6,0,7,1,7,3,6,4,"rgb(8,81,156)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5023,56,110,28,50,0,28,91,6,0,6,2,7,4,2,4,"rgb(33,113,181)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5025,55,226,23,49.1,0,32,96,8,0,5,5,5,4,2,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5027,48,794,30,52.9,31,31,85,10,1,4,8,7,5,7,8,"rgb(107,174,214)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,92,98)","rgb(104,25,142)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5029,63,208,27,48.8,30,29,85,8,0,6,4,6,4,7,4,"rgb(33,113,181)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5031,52,428,25,56.2,0,29,90,9,0,5,7,6,5,2,4,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5033,63,128,25,50.3,35,29,83,9,0,6,2,6,4,8,4,"rgb(33,113,181)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5035,90,805,38,48.8,26,34,73,16,1,8,8,8,4,6,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,60,64)","rgb(125,31,171)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5037,67,520,29,67.9,0,31,94,11,0,7,7,7,7,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5039,58,707,32,58.3,30,33,92,9,1,6,8,7,6,7,8,"rgb(33,113,181)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,92,98)","rgb(83,20,114)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5041,84,536,36,65.5,28,34,94,15,1,8,8,8,7,6,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5043,50,462,30,71.8,0,30,85,11,1,5,7,7,7,2,8,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5045,34,288,16,47.6,0,29,80,9,0,2,6,2,4,2,4,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5047,60,317,27,41.8,0,32,100,7,0,6,6,6,2,2,4,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5049,54,94,32,44.1,0,29,91,6,0,5,1,7,3,2,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5051,67,254,29,53.2,34,27,79,8,0,7,5,7,5,7,4,"rgb(8,81,156)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5053,47,114,15,48,30,31,79,7,0,4,2,2,4,7,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(129,66,23)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5055,77,125,22,55.1,27,30,100,8,0,8,2,5,5,6,4,"rgb(8,48,107)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5057,80,870,33,50.8,35,32,100,11,1,8,8,8,4,8,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(100,51,18)","rgb(0,60,64)","rgb(125,31,171)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5059,63,211,22,48.2,29,32,85,8,0,6,5,5,4,7,4,"rgb(33,113,181)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5061,77,604,26,59,37,29,87,9,1,8,8,6,6,8,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(100,51,18)","rgb(0,124,132)","rgb(83,20,114)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5063,65,275,23,58,0,28,92,7,0,7,6,5,6,2,4,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5065,62,67,31,49.3,0,27,100,6,0,6,1,7,4,2,4,"rgb(33,113,181)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5067,79,184,37,56.4,0,31,83,9,0,8,4,8,5,2,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,60,64)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5069,71,877,37,59.8,0,35,67,13,0,7,8,8,6,2,4,"rgb(8,81,156)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5071,83,184,25,47.7,0,28,86,8,0,8,4,6,4,2,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5073,75,557,36,44,0,31,100,9,0,8,8,8,3,2,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5075,55,1012,33,52.8,26,30,75,7,1,5,8,8,5,6,8,"rgb(66,146,198)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,60,64)","rgb(104,25,142)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5077,81,501,47,35.7,0,33,63,16,0,8,7,8,1,2,4,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5079,69,425,31,36.4,0,32,85,11,0,7,7,7,1,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5081,54,421,28,59.5,30,32,83,9,1,5,7,7,6,7,8,"rgb(66,146,198)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,92,98)","rgb(83,20,114)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5083,69,188,26,79.7,28,28,84,8,1,7,4,6,8,6,8,"rgb(8,81,156)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,124,132)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5085,50,0,16,44.8,29,32,80,9,0,5,0,2,3,7,4,"rgb(66,146,198)","rgb(200,229,109)","rgb(129,66,23)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5087,53,91,26,37.4,0,27,100,7,0,5,1,6,2,2,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5089,47,77,32,38.1,0,29,62,6,0,4,1,7,2,2,4,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5091,75,509,29,60.4,32,34,73,12,1,8,7,7,6,7,8,"rgb(8,48,107)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,92,98)","rgb(83,20,114)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5093,101,707,40,67,27,33,73,13,1,8,8,8,7,6,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5095,70,517,38,69.6,27,32,94,12,1,7,7,8,7,6,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5097,56,32,31,43.9,0,27,85,5,0,6,0,7,3,2,4,"rgb(33,113,181)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5099,83,591,30,45,29,30,88,10,1,8,8,7,3,7,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,92,98)","rgb(147,36,200)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5101,51,36,35,26.9,32,31,100,7,0,5,0,8,0,7,4,"rgb(66,146,198)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5103,72,517,31,91.7,0,32,92,11,1,7,7,7,8,2,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5105,48,163,25,35.8,0,28,81,7,0,4,3,6,1,2,4,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5107,102,883,49,50.7,24,36,63,18,1,8,8,8,4,5,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,60,64)","rgb(125,31,171)","rgb(120,32,21)","rgb(105,105,105)","rgb(128,128,128)"
5109,57,166,25,58.5,0,29,99,7,0,6,4,6,6,2,4,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5111,77,331,38,67,28,33,80,10,0,8,6,8,7,6,4,"rgb(8,48,107)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5113,76,138,30,53.7,34,29,97,7,0,8,3,7,5,7,4,"rgb(8,48,107)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5115,49,208,24,46.4,31,30,82,8,0,5,4,6,3,7,4,"rgb(66,146,198)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5117,56,224,25,50.1,32,30,90,8,0,6,5,6,4,7,4,"rgb(33,113,181)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5119,62,570,23,58.1,32,27,68,11,0,6,8,5,6,7,4,"rgb(33,113,181)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5121,54,81,26,58.9,27,28,86,8,0,5,1,6,6,6,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5123,96,701,43,40.6,0,32,66,15,0,8,8,8,2,2,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5125,41,127,15,57.1,0,27,73,8,0,3,2,2,5,2,4,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5127,82,219,33,45.7,0,30,84,7,0,8,5,8,3,2,4,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5129,48,87,39,68.7,0,29,100,6,0,4,1,8,7,2,4,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5131,69,298,25,53.8,0,28,90,9,0,7,6,6,5,2,4,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5133,88,350,28,67.1,44,31,73,9,0,8,6,7,7,8,4,"rgb(8,48,107)","rgb(91,114,20)","rgb(100,51,18)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5135,64,123,35,52,0,26,95,6,0,7,2,8,4,2,4,"rgb(8,81,156)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5137,51,50,37,48.2,0,29,96,5,0,5,0,8,4,2,4,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5139,68,435,29,83.3,0,29,95,11,1,7,7,7,8,2,8,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)","rgb(128,128,128)"
5141,72,72,29,40.8,32,28,100,6,0,7,1,7,2,7,4,"rgb(8,81,156)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
5143,55,417,19,56.8,0,25,85,8,0,5,7,4,5,2,4,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5145,52,0,23,58.4,0,28,82,8,0,5,0,5,6,2,4,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5147,78,190,40,45.7,28,31,100,11,0,8,4,8,3,6,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
5149,87,0,29,51,38,32,81,9,0,8,0,7,4,8,4,"rgb(8,48,107)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
6001,31,475,14,33.7,0,19,72,9,0,1,7,2,1,2,4,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6003,47,0,24,4.3,0,24,30,9,0,4,0,6,0,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6005,29,198,14,24.4,25,26,69,7,0,1,4,2,0,6,4,"rgb(222,235,247)","rgb(138,171,31)","rgb(158,81,28)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(30,144,255)"
6007,30,361,21,34.1,0,25,79,9,0,1,7,4,1,2,4,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6009,25,71,14,69,0,23,89,10,0,1,1,2,7,2,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6011,53,108,19,53.2,37,24,76,10,0,5,2,4,5,8,4,"rgb(66,146,198)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6013,26,347,12,38.5,30,22,72,9,0,1,6,1,2,7,4,"rgb(222,235,247)","rgb(91,114,20)","rgb(129,66,23)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6015,55,90,31,20.8,0,27,81,10,0,5,1,7,0,2,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6017,22,137,10,28.7,0,20,84,7,0,0,3,0,0,2,4,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6019,63,601,29,51.7,28,26,66,14,1,6,8,7,4,6,8,"rgb(33,113,181)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,92,98)","rgb(125,31,171)","rgb(120,32,21)","rgb(105,105,105)","rgb(30,144,255)"
6021,49,217,23,39.6,0,25,81,8,0,5,5,5,2,2,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6023,30,301,21,21.5,0,24,72,10,0,1,6,4,0,2,4,"rgb(222,235,247)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6025,68,441,28,38.6,0,25,71,16,0,7,7,7,2,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6027,42,172,16,43,0,23,76,10,0,3,4,2,3,2,4,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6029,69,568,25,48,0,29,84,15,0,7,8,6,4,2,4,"rgb(8,81,156)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6031,73,341,21,55.4,26,26,49,13,0,7,6,4,5,6,4,"rgb(8,81,156)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6033,46,167,27,25.5,0,24,64,11,0,4,4,6,0,2,4,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6035,34,110,17,23.4,20,25,76,11,0,2,2,3,0,5,4,"rgb(198,219,239)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
6037,42,443,21,53.1,35,20,61,11,0,3,7,4,5,8,4,"rgb(158,202,225)","rgb(68,85,15)","rgb(100,51,18)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(30,144,255)"
